1614960061.0,220317000,91.0,181.0
1614960061.0,220317000,91.0,181.0
1614960421.0,220317000,91.0,181.0
1614960421.0,220317000,91.0,181.0
1614960440.0,220317000,54.751281999999996,10.671385
1614960620.0,220317000,54.751307,10.671393
1614960787.0,220317000,54.751307,10.671393
1614960804.0,220317000,54.751288,10.671378
1614960980.0,220317000,54.751281999999996,10.671382000000001
1614961141.0,220317000,54.751281999999996,10.671382000000001
1614961162.0,220317000,54.75127,10.671353
1614961342.0,220317000,54.751268,10.671315
1614961501.0,220317000,54.751268,10.671315
1614961700.0,220317000,54.751287,10.67137
1614961861.0,220317000,54.751287,10.67137
1614961861.0,220317000,54.751287,10.67137
1614961882.0,220317000,54.75129499999999,10.671393
1614962220.0,220317000,54.75129499999999,10.671393
1614962222.0,220317000,54.75129499999999,10.671393
1614962240.0,220317000,54.751287,10.671363000000001
1614962582.0,220317000,54.751287,10.671363000000001
1614962583.0,220317000,54.751287,10.671363000000001
1614962601.0,220317000,54.75128,10.671368
1614962941.0,220317000,54.75128,10.671368
1614962941.0,220317000,54.75128,10.671368
1614962960.0,220317000,54.75129200000001,10.671382000000001
1614963140.0,220317000,54.751275,10.671435
1614963302.0,220317000,54.751275,10.671435
1614963305.0,220317000,54.751275,10.671435
1614963320.0,220317000,54.751303,10.671382000000001
1614963500.0,220317000,54.751298,10.6714
1614963661.0,220317000,54.751298,10.6714
1614963662.0,220317000,54.751298,10.6714
1614963860.0,220317000,54.751298,10.671378
1614964021.0,220317000,54.751298,10.671378
1614964024.0,220317000,54.751298,10.671378
1614964040.0,220317000,54.75129499999999,10.671372999999999
1614964221.0,220317000,54.751281999999996,10.671363000000001
1614964382.0,220317000,54.751281999999996,10.671363000000001
1614964384.0,220317000,54.751281999999996,10.671363000000001
1614964740.0,220317000,54.751281999999996,10.671363000000001
1614964741.0,220317000,54.751281999999996,10.671363000000001
1614964762.0,220317000,54.75129499999999,10.671387
1614964939.0,220317000,54.751282999999994,10.671391999999999
1614965101.0,220317000,54.751282999999994,10.671391999999999
1614965102.0,220317000,54.751282999999994,10.671391999999999
1614965121.0,220317000,54.751267000000006,10.671380000000001
1614965299.0,220317000,54.751298,10.671382000000001
1614965460.0,220317000,54.751298,10.671382000000001
1614965461.0,220317000,54.751298,10.671382000000001
1614965659.0,220317000,54.751252,10.671397
1614965826.0,220317000,54.751252,10.671397
1614966180.0,220317000,54.751252,10.671397
1614966200.0,220317000,54.751275,10.671403
1614966379.0,220317000,54.751288,10.671352
1614966541.0,220317000,54.751288,10.671352
1614966541.0,220317000,54.751288,10.671352
1614966559.0,220317000,54.75125,10.671405
1614966739.0,220317000,54.75123000000001,10.671417
1614966902.0,220317000,54.75123000000001,10.671417
1614966919.0,220317000,54.751253000000005,10.671397
1614967101.0,220317000,54.751281999999996,10.671368
1614967263.0,220317000,54.751281999999996,10.671368
1614967264.0,220317000,54.751281999999996,10.671368
1614967459.0,220317000,54.751219999999996,10.671441999999999
1614967620.0,220317000,54.751219999999996,10.671441999999999
1614967622.0,220317000,54.751219999999996,10.671441999999999
1614967639.0,220317000,54.751245,10.671375
1614967980.0,220317000,54.751245,10.671375
1614967982.0,220317000,54.751245,10.671375
1614968000.0,220317000,54.751247,10.671412
1614968180.0,220317000,54.751243,10.671432000000001
1614968343.0,220317000,54.751243,10.671432000000001
1614968343.0,220317000,54.751243,10.671432000000001
1614968700.0,220317000,54.751243,10.671432000000001
1614968704.0,220317000,54.751243,10.671432000000001
1614968719.0,220317000,54.75124,10.671389999999999
1614968899.0,220317000,54.751278000000006,10.671391999999999
1614969060.0,220317000,54.751278000000006,10.671391999999999
1614969061.0,220317000,54.751278000000006,10.671391999999999
1614969079.0,220317000,54.751259999999995,10.67141
1614969420.0,220317000,54.751259999999995,10.67141
1614969421.0,220317000,54.751259999999995,10.67141
1614969620.0,220317000,54.751284999999996,10.671398
1614969780.0,220317000,54.751284999999996,10.671398
1614969801.0,220317000,54.751265000000004,10.67137
1614970143.0,220317000,54.751265000000004,10.67137
1614970159.0,220317000,54.75129200000001,10.671372
1614970339.0,220317000,54.7513,10.671391999999999
1614970519.0,220317000,54.751298,10.671362
1614970699.0,220317000,54.751287,10.671357
1614970861.0,220317000,54.751287,10.671357
1614970862.0,220317000,54.751287,10.671357
1614970878.0,220317000,54.751278000000006,10.671365
1614971058.0,220317000,54.751272,10.671358
1614971221.0,220317000,54.751272,10.671358
1614971239.0,220317000,54.751247,10.671389999999999
1614971420.0,220317000,54.751256999999995,10.671378
1614971582.0,220317000,54.751256999999995,10.671378
1614971778.0,220317000,54.751252,10.671402
1614971940.0,220317000,54.751252,10.671402
1614971941.0,220317000,54.751252,10.671402
1614971958.0,220317000,54.751267000000006,10.671398
1614972138.0,220317000,54.75128,10.671387
1614972300.0,220317000,54.75128,10.671387
1614972300.0,220317000,54.75128,10.671387
1614972318.0,220317000,54.751278000000006,10.671367
1614972501.0,220317000,54.751259999999995,10.671358
1614972660.0,220317000,54.751259999999995,10.671358
1614973021.0,220317000,54.751259999999995,10.671358
1614973023.0,220317000,54.751259999999995,10.671358
1614973040.0,220317000,54.751275,10.671388
1614973219.0,220317000,54.751273,10.671355
1614973380.0,220317000,54.751273,10.671355
1614973381.0,220317000,54.751273,10.671355
1614973398.0,220317000,54.751265000000004,10.671365
1614973579.0,220317000,54.751273,10.671372
1614973742.0,220317000,54.751273,10.671372
1614973743.0,220317000,54.751273,10.671372
1614973758.0,220317000,54.751290000000004,10.671365
1614973938.0,220317000,54.751281999999996,10.671365
1614974102.0,220317000,54.751281999999996,10.671365
1614974120.0,220317000,54.751275,10.671367
1614974298.0,220317000,54.751278000000006,10.671335000000001
1614974460.0,220317000,54.751278000000006,10.671335000000001
1614974478.0,220317000,54.751288,10.671322
1614974820.0,220317000,54.751288,10.671322
1614974838.0,220317000,54.751281999999996,10.671368
1614975018.0,220317000,54.751284999999996,10.671385
1614975183.0,220317000,54.751284999999996,10.671385
1614975378.0,220317000,54.751282999999994,10.671365
1614975542.0,220317000,54.751282999999994,10.671365
1614975559.0,220317000,54.751284999999996,10.671363000000001
1614975738.0,220317000,54.751281999999996,10.671358
1614975901.0,220317000,54.751281999999996,10.671358
1614975901.0,220317000,54.751281999999996,10.671358
1614975919.0,220317000,54.75129200000001,10.671345
1614976099.0,220317000,54.751272,10.671375
1614976259.0,220317000,54.751272,10.671375
1614976260.0,220317000,54.751272,10.671375
1614976280.0,220317000,54.751290000000004,10.671348
1614976621.0,220317000,54.751290000000004,10.671348
1614976624.0,220317000,54.751290000000004,10.671348
1614976638.0,220317000,54.75129499999999,10.671352
1614976979.0,220317000,54.75129499999999,10.671352
1614976999.0,220317000,54.751293000000004,10.671335000000001
1614977177.0,220317000,54.751290000000004,10.67135
1614977341.0,220317000,54.751290000000004,10.67135
1614977358.0,220317000,54.751305,10.671342
1614977538.0,220317000,54.751313,10.671342
1614977699.0,220317000,54.751313,10.671342
1614977717.0,220317000,54.751305,10.67135
1614977897.0,220317000,54.751312,10.671372999999999
1614978060.0,220317000,54.751312,10.671372999999999
1614978062.0,220317000,54.751312,10.671372999999999
1614978077.0,220317000,54.751307999999995,10.67136
1614978257.0,220317000,54.75128,10.671363000000001
1614978419.0,220317000,54.75128,10.671363000000001
1614978420.0,220317000,54.75128,10.671363000000001
1614978439.0,220317000,54.751268,10.671372999999999
1614978617.0,220317000,54.751293000000004,10.671362
1614978780.0,220317000,54.751293000000004,10.671362
1614978781.0,220317000,54.751293000000004,10.671362
1614978798.0,220317000,54.751302,10.671377
1614979140.0,220317000,54.751302,10.671377
1614979141.0,220317000,54.751302,10.671377
1614979157.0,220317000,54.75125799999999,10.67136
1614979338.0,220317000,54.751275,10.671347
1614979499.0,220317000,54.751275,10.671347
1614979500.0,220317000,54.751275,10.671347
1614979519.0,220317000,54.751293000000004,10.671305
1614979697.0,220317000,54.75129499999999,10.671327
1614979860.0,220317000,54.75129499999999,10.671327
1614979879.0,220317000,54.751273,10.67135
1614980057.0,220317000,54.751273,10.671352
1614980219.0,220317000,54.751273,10.671352
1614980237.0,220317000,54.751236999999996,10.671368
1614980580.0,220317000,54.751236999999996,10.671368
1614980580.0,220317000,54.751236999999996,10.671368
